Neighborhood,Latitude,Longitude,District,Venue,VenueLatitude,VenueLongitude,Category,Distance
Paddock Hills,39.164370000000076,-84.47838999999999,4,Fun Factory,39.16130898645108,-84.46983122208188,Skating Rink,813
Paddock Hills,39.164370000000076,-84.47838999999999,4,"Modern Builders Supply, Inc. Cincinnati Branch",39.170565,-84.48439499999999,Home Service,862
Paddock Hills,39.164370000000076,-84.47838999999999,4,Metro Bond Hill Garage,39.17304668266709,-84.47817261419024,Bus Station,966
Roselawn,39.19478000000004,-84.46242999999998,4,Song Long,39.197196361479904,-84.45790162789059,Vietnamese Restaurant,474
Roselawn,39.19478000000004,-84.46242999999998,4,Popeyes Louisiana Kitchen,39.19063199343934,-84.4629898169879,Fried Chicken Joint,464
Roselawn,39.19478000000004,-84.46242999999998,4,Amma's Kitchen,39.20017362676204,-84.45714389315386,Indian Restaurant,753
Roselawn,39.19478000000004,-84.46242999999998,4,Walgreens,39.1901502,-84.4637322,Pharmacy,527
Roselawn,39.19478000000004,-84.46242999999998,4,Dollar Tree,39.189701,-84.460096,Discount Store,600
Roselawn,39.19478000000004,-84.46242999999998,4,Save-A-Lot,39.189701,-84.460096,Grocery Store,600
Roselawn,39.19478000000004,-84.46242999999998,4,LaRosa's Pizzeria,39.19990209380097,-84.45777634970284,Pizza Place,697
Roselawn,39.19478000000004,-84.46242999999998,4,U.S. Bank ATM,39.200528000000006,-84.456327,ATM,828
Roselawn,39.19478000000004,-84.46242999999998,4,Dollar General,39.201391,-84.457043,Discount Store,870
Roselawn,39.19478000000004,-84.46242999999998,4,McDonald's,39.1899897,-84.4622768,Fast Food Restaurant,533
Roselawn,39.19478000000004,-84.46242999999998,4,Family Dollar,39.1897726732626,-84.46086864016375,Discount Store,573
Roselawn,39.19478000000004,-84.46242999999998,4,Captain D's,39.186702815831254,-84.46441442831201,Seafood Restaurant,915
Roselawn,39.19478000000004,-84.46242999999998,4,United Dairy Farmers (UDF),39.190812871584306,-84.45232101833068,Ice Cream Shop,977
Roselawn,39.19478000000004,-84.46242999999998,4,Shell,39.187921,-84.461017,Gas Station,773
Roselawn,39.19478000000004,-84.46242999999998,4,Roses Discount Store,39.19030610039194,-84.46062065544189,Discount Store,521
Roselawn,39.19478000000004,-84.46242999999998,4,Citi Trends,39.18978686473813,-84.46016576887814,Clothing Store,589
Roselawn,39.19478000000004,-84.46242999999998,4,Yep Fitness,39.19977925704719,-84.45884210479788,Gym,636
Roselawn,39.19478000000004,-84.46242999999998,4,Moving Cincinnati,39.19147030964523,-84.47012186050415,Moving Target,759
Roselawn,39.19478000000004,-84.46242999999998,4,Jordan Crossing,39.1871224922941,-84.4628604247561,Shopping Mall,853
Roselawn,39.19478000000004,-84.46242999999998,4,SonicSpace Recording Studio,39.19944953757534,-84.47029666404406,Recording Studio,854
Roselawn,39.19478000000004,-84.46242999999998,4,Highlift Equipment Ltd,39.199267,-84.470636,Rental Service,866
Roselawn,39.19478000000004,-84.46242999999998,4,Demetrios V,39.19096374511719,-84.45283508300781,Greek Restaurant,930
Walnut Hills,39.12724000000003,-84.48590999999999,4,Brew House,39.12554702195454,-84.4861259605761,American Restaurant,189
Walnut Hills,39.12724000000003,-84.48590999999999,4,Just Q'in,39.1255989074707,-84.48817443847656,BBQ Joint,267
Walnut Hills,39.12724000000003,-84.48590999999999,4,Parkside Cafe,39.12577407588061,-84.4870191952964,Breakfast Spot,189
Walnut Hills,39.12724000000003,-84.48590999999999,4,The Video Archive,39.125679186257514,-84.48831929680172,Speakeasy,271
Walnut Hills,39.12724000000003,-84.48590999999999,4,Skyline Chili,39.12585516159195,-84.48370724916458,Hot Dog Joint,244
Walnut Hills,39.12724000000003,-84.48590999999999,4,Gomez Salsa,39.125539003883326,-84.49086721071923,Burrito Place,468
Walnut Hills,39.12724000000003,-84.48590999999999,4,Taco Casa,39.12567257369829,-84.48423752733036,Mexican Restaurant,226
Walnut Hills,39.12724000000003,-84.48590999999999,4,The Woodburn Brewery & Taproom,39.12902950108561,-84.47689212564786,Beer Bar,803
Walnut Hills,39.12724000000003,-84.48590999999999,4,United Dairy Farmers (UDF),39.127451263321966,-84.48472863129166,Ice Cream Shop,104
Walnut Hills,39.12724000000003,-84.48590999999999,4,Fireside Pizza,39.12428407983255,-84.47622213137244,Pizza Place,898
Walnut Hills,39.12724000000003,-84.48590999999999,4,Le Bar A Boeuf,39.119779,-84.485077,French Restaurant,833
Walnut Hills,39.12724000000003,-84.48590999999999,4,O Pie O,39.12966302505376,-84.47754550904051,American Restaurant,771
Walnut Hills,39.12724000000003,-84.48590999999999,4,Myrtle's Punch House,39.12427648726077,-84.47612998549117,Cocktail Bar,906
Walnut Hills,39.12724000000003,-84.48590999999999,4,The Greenwich,39.125488,-84.49025,Jazz Club,422
Walnut Hills,39.12724000000003,-84.48590999999999,4,Smoothie King,39.127789066078684,-84.48908548171931,Smoothie Shop,280
Walnut Hills,39.12724000000003,-84.48590999999999,4,Suzie Wong's On Madison,39.1297945058561,-84.47695509989728,Asian Restaurant,823
Walnut Hills,39.12724000000003,-84.48590999999999,4,The Growler House,39.12976298108536,-84.47777772520168,Bar,756
Walnut Hills,39.12724000000003,-84.48590999999999,4,Dollar General,39.12697982788086,-84.48688507080078,Discount Store,89
Walnut Hills,39.12724000000003,-84.48590999999999,4,Branch & Night Drop,39.129514,-84.477158,Restaurant,797
Walnut Hills,39.12724000000003,-84.48590999999999,4,CVS pharmacy,39.12426100312766,-84.47624741172895,Pharmacy,897
Walnut Hills,39.12724000000003,-84.48590999999999,4,US Post Office,39.12387425487597,-84.48775738477707,Post Office,407
Walnut Hills,39.12724000000003,-84.48590999999999,4,Cafe Desales,39.12978070652628,-84.47681667597159,Café,834
Walnut Hills,39.12724000000003,-84.48590999999999,4,Andy's Mediterranean Grille,39.12088275395189,-84.49340212536373,Mediterranean Restaurant,958
Walnut Hills,39.12724000000003,-84.48590999999999,4,McDonald's,39.12592481629203,-84.48495901656088,Fast Food Restaurant,167
Walnut Hills,39.12724000000003,-84.48590999999999,4,Fifth Third Bank & ATM,39.12456924319771,-84.48498532176018,Bank,307
Walnut Hills,39.12724000000003,-84.48590999999999,4,PNC Bank,39.12622,-84.49057,Bank,418
Walnut Hills,39.12724000000003,-84.48590999999999,4,SUBWAY,39.12554638321703,-84.4854522518019,Sandwich Place,192
Walnut Hills,39.12724000000003,-84.48590999999999,4,U-Haul Moving & Storage of Walnut Hills,39.123342,-84.49131700000001,Storage Facility,637
Walnut Hills,39.12724000000003,-84.48590999999999,4,ZZ's Pizza Company,39.124470363635744,-84.49125696235791,Pizza Place,555
Walnut Hills,39.12724000000003,-84.48590999999999,4,Donatos Pizza,39.1242899670336,-84.4760245150008,Pizza Place,914
Walnut Hills,39.12724000000003,-84.48590999999999,4,Redbox,39.12429649847861,-84.47621735266138,Video Store,898
Walnut Hills,39.12724000000003,-84.48590999999999,4,Shell,39.13365621141866,-84.48821255419845,Gas Station,741
Walnut Hills,39.12724000000003,-84.48590999999999,4,Bush Recreation Center,39.128651061939095,-84.48673428477092,Gym / Fitness Center,172
Walnut Hills,39.12724000000003,-84.48590999999999,4,Caffe Vivace,39.125613,-84.488139,Jazz Club,264
Walnut Hills,39.12724000000003,-84.48590999999999,4,Esoteric,39.126182556152344,-84.4896240234375,Brewery,341
Walnut Hills,39.12724000000003,-84.48590999999999,4,Giminetti Baking Company,39.13156354788973,-84.48813131312362,Bakery,518
Walnut Hills,39.12724000000003,-84.48590999999999,4,Clear Conscious Movement,39.126613,-84.478879,Yoga Studio,611
Walnut Hills,39.12724000000003,-84.48590999999999,4,Harriet Beecher Stowe House,39.133170316682744,-84.4876203043775,History Museum,676
Walnut Hills,39.12724000000003,-84.48590999999999,4,Ingleside Café,39.12650199350622,-84.47753267745003,Café,728
Walnut Hills,39.12724000000003,-84.48590999999999,4,Urbana Cafe,39.12813186645508,-84.4774398803711,Coffee Shop,738
Walnut Hills,39.12724000000003,-84.48590999999999,4,Cafe Mochiko,39.129902946315575,-84.47779834270477,Bakery,760
Walnut Hills,39.12724000000003,-84.48590999999999,4,Oomph Boutique,39.12908172607422,-84.47724914550781,Boutique,775
Walnut Hills,39.12724000000003,-84.48590999999999,4,Your Friends and Neighbors,39.12908172607422,-84.47724914550781,Gift Shop,775
Walnut Hills,39.12724000000003,-84.48590999999999,4,GH Cellar,39.129848,-84.477535,Marijuana Dispensary,779
Walnut Hills,39.12724000000003,-84.48590999999999,4,Queen City Games,39.12906,-84.47719,Toy / Game Store,779
Walnut Hills,39.12724000000003,-84.48590999999999,4,Patti's Pocket Park,39.1315029312566,-84.47872502484047,Park,781
Walnut Hills,39.12724000000003,-84.48590999999999,4,Hinge,39.126446,-84.494929,Furniture / Home Store,783
Walnut Hills,39.12724000000003,-84.48590999999999,4,Moorman Tot Lot,39.12751388549805,-84.47675323486328,Playground,791
Walnut Hills,39.12724000000003,-84.48590999999999,4,Mosquito Joe of Richmond-Shelbyville,39.12153746241925,-84.4793701171875,Home Service,849
Walnut Hills,39.12724000000003,-84.48590999999999,4,Wok & Roll,39.119407,-84.485372,Chinese Restaurant,873
Walnut Hills,39.12724000000003,-84.48590999999999,4,The Fix,39.126385,-84.496091,Coffee Shop,884
Walnut Hills,39.12724000000003,-84.48590999999999,4,The Skunk Lounge,39.124213166271716,-84.4762458258699,Lounge,900
Walnut Hills,39.12724000000003,-84.48590999999999,4,"Corn, Melons, Tomatoes",39.12426651574044,-84.47604103689379,Food Truck,914
Walnut Hills,39.12724000000003,-84.48590999999999,4,Metro Route 31 Bus Stop,39.13140596852109,-84.47655499505845,Bus Station,931
Camp Washington,39.13692000000003,-84.53729999999996,5,Camp Washington Chili,39.13733951315538,-84.5376014072467,Diner,53
Camp Washington,39.13692000000003,-84.53729999999996,5,American Sign Museum,39.143588596328186,-84.53984193062,Museum,774
Camp Washington,39.13692000000003,-84.53729999999996,5,JBM ELITE TRAINING STUDIO,39.1315960085708,-84.53045523029719,Gym / Fitness Center,836
Camp Washington,39.13692000000003,-84.53729999999996,5,SUBWAY,39.13732127359067,-84.53830122223046,Sandwich Place,97
Camp Washington,39.13692000000003,-84.53729999999996,5,Riddle Road Market,39.13576918943419,-84.52621958506838,Deli / Bodega,965
Camp Washington,39.13692000000003,-84.53729999999996,5,Family Dollar,39.136328999999996,-84.53903000000001,Discount Store,163
Camp Washington,39.13692000000003,-84.53729999999996,5,Wendy’s,39.1375891,-84.5369217,Fast Food Restaurant,81
Camp Washington,39.13692000000003,-84.53729999999996,5,White Castle,39.1389204562896,-84.53240632331763,Fast Food Restaurant,477
Camp Washington,39.13692000000003,-84.53729999999996,5,Frisch's Big Boy,39.1412877,-84.5314231,American Restaurant,702
Camp Washington,39.13692000000003,-84.53729999999996,5,Deveroes,39.138554,-84.536751,Shoe Store,187
Camp Washington,39.13692000000003,-84.53729999999996,5,I-75 Exit 3 Hopple St Exit From Hell Traffic Jam,39.13855,-84.533586,Intersection,368
Camp Washington,39.13692000000003,-84.53729999999996,5,Leon Supply,39.14143,-84.54111,Furniture / Home Store,600
Camp Washington,39.13692000000003,-84.53729999999996,5,Valley Park,39.142299168141506,-84.53796339304968,Park,601
Camp Washington,39.13692000000003,-84.53729999999996,5,"""THE"" gym at Forum",39.13901901245117,-84.52919006347656,Gym,738
Camp Washington,39.13692000000003,-84.53729999999996,5,Intoxalock Ignition Interlock,39.12977,-84.53625,Auto Workshop,801
Camp Washington,39.13692000000003,-84.53729999999996,5,BoneKrushers,39.12939392396527,-84.53439047343274,Gym / Fitness Center,874
Camp Washington,39.13692000000003,-84.53729999999996,5,Metro Route 27/64 Bus Stop,39.135894775390625,-84.54777526855469,Bus Station,911
Clifton,39.150270000000035,-84.51824999999997,5,Dewey's Pizza,39.14360683895932,-84.51846072577568,Pizza Place,741
Clifton,39.150270000000035,-84.51824999999997,5,Clifton Gaslight District,39.14382214454315,-84.52111551402797,Historic Site,759
Clifton,39.150270000000035,-84.51824999999997,5,Esquire Theatre,39.14373880200837,-84.52029235028108,Indie Movie Theater,748
Clifton,39.150270000000035,-84.51824999999997,5,Graeter's Ice Cream,39.143871261003234,-84.52077145828378,Ice Cream Shop,744
Clifton,39.150270000000035,-84.51824999999997,5,Skyline Chili,39.143619448345966,-84.51904132962233,American Restaurant,743
Clifton,39.150270000000035,-84.51824999999997,5,Clifton Market,39.14332259883907,-84.5201128721237,Supermarket,789
Clifton,39.150270000000035,-84.51824999999997,5,Live at the Ludlow Garage,39.14393560380953,-84.52115115135757,Music Venue,748
Clifton,39.150270000000035,-84.51824999999997,5,Bohemian Hookah Cafe,39.143878579655365,-84.52109138810017,Hookah Bar,752
Clifton,39.150270000000035,-84.51824999999997,5,Ambar India,39.143943789827695,-84.52150239126313,Indian Restaurant,758
Clifton,39.150270000000035,-84.51824999999997,5,Ludlow Wines,39.14372125318012,-84.521100153664,Wine Shop,769
Clifton,39.150270000000035,-84.51824999999997,5,Cat Canyon,39.14512962800534,-84.50943403969228,Zoo Exhibit,952
Clifton,39.150270000000035,-84.51824999999997,5,Otto M Budig Manatee Springs,39.14657527658058,-84.50906519940546,Zoo Exhibit,893
Clifton,39.150270000000035,-84.51824999999997,5,J. Gumbo's,39.143441617010396,-84.51904039777929,Cajun / Creole Restaurant,763
Clifton,39.150270000000035,-84.51824999999997,5,Habanero Latin American Fare,39.14391863091268,-84.52174633095217,Latin American Restaurant,768
Clifton,39.150270000000035,-84.51824999999997,5,Gorilla World,39.14472873133592,-84.50999751674917,Zoo Exhibit,942
Clifton,39.150270000000035,-84.51824999999997,5,Biagio's Bistro,39.143631181939575,-84.51965249146633,Italian Restaurant,748
Clifton,39.150270000000035,-84.51824999999997,5,United Dairy Farmers (UDF),39.1424195,-84.5196722,Ice Cream Shop,882
Clifton,39.150270000000035,-84.51824999999997,5,Richie's Restaurant,39.149907894260416,-84.5114855880123,Fried Chicken Joint,585
Clifton,39.150270000000035,-84.51824999999997,5,World of the Insect,39.14561355341917,-84.51011199054899,Zoo Exhibit,873
Clifton,39.150270000000035,-84.51824999999997,5,Night Hunters,39.14514020820918,-84.50980704349489,Zoo Exhibit,925
Clifton,39.150270000000035,-84.51824999999997,5,Sitwell's Coffee House,39.14375923829778,-84.52054370089253,Coffee Shop,751
Clifton,39.150270000000035,-84.51824999999997,5,Proud Rooster,39.1437219945732,-84.52123987427122,Breakfast Spot,773
Clifton,39.150270000000035,-84.51824999999997,5,PNC Bank,39.1438935,-84.5231232,Bank,825
Clifton,39.150270000000035,-84.51824999999997,5,Dragons!,39.14587145589819,-84.51019731994435,Zoo Exhibit,850
Clifton,39.150270000000035,-84.51824999999997,5,LaRosa's Pizzeria,39.14630823305201,-84.50793773473455,Pizza Place,993
Clifton,39.150270000000035,-84.51824999999997,5,Arlin's Bar & Garden,39.14341445712006,-84.51939054235577,Bar,769
Clifton,39.150270000000035,-84.51824999999997,5,U.S. Bank ATM,39.14408545418143,-84.52336487423618,ATM,817
Clifton,39.150270000000035,-84.51824999999997,5,Subway,39.14335431524833,-84.51881787358015,Sandwich Place,771
Clifton,39.150270000000035,-84.51824999999997,5,Bruegger's Bagels,39.1419051,-84.5196179,Bagel Shop,938
Clifton,39.150270000000035,-84.51824999999997,5,Los Potrillos,39.14365381347771,-84.51997270641019,Mexican Restaurant,751
Clifton,39.150270000000035,-84.51824999999997,5,Clifton Cultural Arts Center,39.15021670652953,-84.5190111064265,Arts & Crafts Store,65
Clifton,39.150270000000035,-84.51824999999997,5,Clifton Plaza,39.143491514069815,-84.52072978019714,Plaza,784
Clifton,39.150270000000035,-84.51824999999997,5,Clifton Recreation Center,39.150372,-84.519529,Gym / Fitness Center,110
Clifton,39.150270000000035,-84.51824999999997,5,CVS pharmacy,39.14378159101805,-84.52238345667762,Pharmacy,805
Clifton,39.150270000000035,-84.51824999999997,5,Shell (formerly Marathon),39.142878904535166,-84.51959338761806,Gas Station,830
Clifton,39.150270000000035,-84.51824999999997,5,Jagdeep's Indian Grocers,39.14410094929761,-84.52165312421519,Grocery Store,746
Clifton,39.150270000000035,-84.51824999999997,5,Clifton Performance Theatre,39.144328,-84.522933,Theater,775
Clifton,39.150270000000035,-84.51824999999997,5,The Whole Bowl,39.143871,-84.521953,Vegetarian / Vegan Restaurant,780
Clifton,39.150270000000035,-84.51824999999997,5,Picnic Grove,39.146524484238924,-84.50985015956125,Picnic Area,836
Clifton,39.150270000000035,-84.51824999999997,5,Conservation Carousel,39.14627139904676,-84.50979681759192,Theme Park Ride / Attraction,854
Clifton,39.150270000000035,-84.51824999999997,5,Safari Grill,39.146295362039936,-84.50966286990948,Burger Joint,863
Clifton,39.150270000000035,-84.51824999999997,5,The Outpost,39.14607095699678,-84.5098078250885,Snack Place,865
Clifton,39.150270000000035,-84.51824999999997,5,Lemur Lookout,39.145864094063455,-84.50985721582714,Zoo Exhibit,874
Clifton,39.150270000000035,-84.51824999999997,5,4-D Special F-X Theater,39.14606676723848,-84.5094639558118,Movie Theater,891
Clifton,39.150270000000035,-84.51824999999997,5,Great American Wings of Wonder Amphitheater,39.14572504197642,-84.5094100118489,Amphitheater,915
Clifton,39.150270000000035,-84.51824999999997,5,Siegfried & Roy's White Lions,39.14647132797241,-84.50857974989374,Zoo Exhibit,935
Clifton,39.150270000000035,-84.51824999999997,5,Rhino Reserve,39.145972116532015,-84.50847256453534,Zoo Exhibit,970
Clifton,39.150270000000035,-84.51824999999997,5,24 Cincinnati Locksmith,39.15256,-84.50715500000001,Locksmith,991
College Hill,39.202870000000075,-84.54767999999996,5,Marty's Hops and Vines,39.202214899555415,-84.54751349977161,Wine Bar,74
College Hill,39.202870000000075,-84.54767999999996,5,College Hill Coffee Co. and Casual Gourmet,39.202948454959824,-84.54755909405266,Café,13
College Hill,39.202870000000075,-84.54767999999996,5,Schwartz Jewelers,39.202334,-84.547426,Jewelry Store,63
College Hill,39.202870000000075,-84.54767999999996,5,Brink Brewing Company,39.19900115666765,-84.54695478439524,Brewery,435
College Hill,39.202870000000075,-84.54767999999996,5,Fern Studio,39.201386,-84.54723,Furniture / Home Store,169
College Hill,39.202870000000075,-84.54767999999996,5,Chung Ching Restaurant,39.19821321076072,-84.54632652407363,Chinese Restaurant,531
College Hill,39.202870000000075,-84.54767999999996,5,Red Rose,39.199258,-84.547239,Italian Restaurant,403
College Hill,39.202870000000075,-84.54767999999996,5,Bacall's Cafe,39.202501141998056,-84.54746046737338,American Restaurant,45
College Hill,39.202870000000075,-84.54767999999996,5,PNC Bank,39.198584695325664,-84.54682879151284,Bank,482
College Hill,39.202870000000075,-84.54767999999996,5,Family Dollar,39.198126,-84.547388,Discount Store,528
College Hill,39.202870000000075,-84.54767999999996,5,LaRosa's Pizzeria,39.197949,-84.54594,Pizza Place,567
College Hill,39.202870000000075,-84.54767999999996,5,Goodies,39.19776020677907,-84.54618846392736,BBQ Joint,583
College Hill,39.202870000000075,-84.54767999999996,5,Tortilleria Garcia,39.199416,-84.547271,Mexican Restaurant,386
College Hill,39.202870000000075,-84.54767999999996,5,Mashed Roots Mofongo Bar,39.199,-84.54702,Puerto Rican Restaurant,434
College Hill,39.202870000000075,-84.54767999999996,5,Laurel Court,39.199850499875176,-84.55542926166355,Historic Site,748
College Hill,39.202870000000075,-84.54767999999996,5,C & D Drive Thru,39.20323181152344,-84.55864715576172,Convenience Store,946
CUF,39.162000000000035,-84.45688999999999,5,LaRosa's Pizzeria,39.16204125294115,-84.45514018947142,Pizza Place,151
CUF,39.162000000000035,-84.45688999999999,5,Skyline Chili,39.1592438,-84.4544433,American Restaurant,372
CUF,39.162000000000035,-84.45688999999999,5,Bluebird Restaurant,39.16113844407414,-84.4561231045297,American Restaurant,116
CUF,39.162000000000035,-84.45688999999999,5,Drake Planetarium,39.16096878051758,-84.45958709716797,Planetarium,259
CUF,39.162000000000035,-84.45688999999999,5,Chipotle Mexican Grill,39.1571681,-84.4576647,Mexican Restaurant,542
CUF,39.162000000000035,-84.45688999999999,5,Walgreens,39.16093419490669,-84.456497579813,Pharmacy,123
CUF,39.162000000000035,-84.45688999999999,5,Frisch's Big Boy,39.16388525351209,-84.45521548390388,Diner,254
CUF,39.162000000000035,-84.45688999999999,5,Gordo's Pub & Grill,39.15649718509495,-84.45883485391944,Pub,635
CUF,39.162000000000035,-84.45688999999999,5,Harley-Davidson of Cincinnati,39.16685609090281,-84.46604974175312,Motorcycle Shop,957
CUF,39.162000000000035,-84.45688999999999,5,Cancun Mexican Restaurant & Cantina,39.16325338877924,-84.45532625464826,Mexican Restaurant,194
CUF,39.162000000000035,-84.45688999999999,5,U.S. Bank ATM,39.159332832875165,-84.45739154654203,ATM,300
CUF,39.162000000000035,-84.45688999999999,5,Fifth Third Bank & ATM,39.16042897509758,-84.45403848940714,Bank,301
CUF,39.162000000000035,-84.45688999999999,5,Norwood Delite Creamy Whip,39.156871,-84.44743000000001,Ice Cream Shop,996
CUF,39.162000000000035,-84.45688999999999,5,Anna's Family Restaurant,39.161321,-84.456234,American Restaurant,94
CUF,39.162000000000035,-84.45688999999999,5,United Dairy Farmers (UDF),39.166748,-84.453718,Ice Cream Shop,595
CUF,39.162000000000035,-84.45688999999999,5,Jimmy John's,39.158278,-84.456025,Sandwich Place,421
CUF,39.162000000000035,-84.45688999999999,5,Taco Casa,39.16006088256836,-84.45339965820312,Mexican Restaurant,370
CUF,39.162000000000035,-84.45688999999999,5,Kroger Fuel Center,39.15554335811025,-84.46007430553442,Gas Station,769
CUF,39.162000000000035,-84.45688999999999,5,Papa John's Pizza,39.166195782425866,-84.45448174687937,Pizza Place,511
CUF,39.162000000000035,-84.45688999999999,5,Redbox,39.158817291259766,-84.45580291748047,Video Store,366
CUF,39.162000000000035,-84.45688999999999,5,Sally Beauty,39.158278,-84.456025,Cosmetics Shop,421
CUF,39.162000000000035,-84.45688999999999,5,PNC Bank,39.160515,-84.453239,Bank,355
CUF,39.162000000000035,-84.45688999999999,5,Pizza Hut,39.15747812197675,-84.4571429067459,Pizza Place,503
CUF,39.162000000000035,-84.45688999999999,5,White Castle,39.167212673356005,-84.45353011286265,Fast Food Restaurant,648
CUF,39.162000000000035,-84.45688999999999,5,SUBWAY,39.15922859140753,-84.45470757908072,Sandwich Place,361
CUF,39.162000000000035,-84.45688999999999,5,Starbucks,39.158699,-84.455444,Coffee Shop,388
CUF,39.162000000000035,-84.45688999999999,5,Speedway,39.15835017194361,-84.45788049925314,Gas Station,415
CUF,39.162000000000035,-84.45688999999999,5,Firestone Complete Auto Care,39.1543051,-84.46031699999999,Automotive Shop,906
CUF,39.162000000000035,-84.45688999999999,5,Kroger,39.1588551,-84.4556596,Supermarket,365
CUF,39.162000000000035,-84.45688999999999,5,Fitworks,39.160416801592795,-84.45209403519436,Gym / Fitness Center,449
CUF,39.162000000000035,-84.45688999999999,5,Surrey Square Shopping Center,39.15896727429364,-84.45573591846514,Shopping Mall,351
CUF,39.162000000000035,-84.45688999999999,5,McDonald's,39.1598166,-84.4554433,Fast Food Restaurant,273
CUF,39.162000000000035,-84.45688999999999,5,Little Caesars Pizza,39.15402843157735,-84.46115179377686,Pizza Place,960
CUF,39.162000000000035,-84.45688999999999,5,Sorrento's,39.16901255092672,-84.45227319779862,Italian Restaurant,876
CUF,39.162000000000035,-84.45688999999999,5,Double Dragon 2,39.15777655618265,-84.45766474621647,Chinese Restaurant,474
CUF,39.162000000000035,-84.45688999999999,5,Huber Lumber Co,39.1567984,-84.4579536,Construction & Landscaping,586
CUF,39.162000000000035,-84.45688999999999,5,Monty's on Montgomery,39.154073121829974,-84.4608427568662,Bar,946
CUF,39.162000000000035,-84.45688999999999,5,1801 Mills,39.159422,-84.465153,Coffee Shop,768
CUF,39.162000000000035,-84.45688999999999,5,The Speckled Bird,39.15973402159334,-84.46538198465073,Coffee Shop,775
CUF,39.162000000000035,-84.45688999999999,5,Fresh Market,39.15700539460472,-84.45007157367037,Grocery Store,809
CUF,39.162000000000035,-84.45688999999999,5,Taqueria San Marcos,39.169496,-84.454402,Taco Place,861
CUF,39.162000000000035,-84.45688999999999,5,Sideline's,39.16937572922054,-84.45161629393243,Sports Bar,938
CUF,39.162000000000035,-84.45688999999999,5,Donald E Prues Center,39.158362,-84.46684300000001,Gym,949
CUF,39.162000000000035,-84.45688999999999,5,J & W Sandwich Shoppe,39.17073492497474,-84.45737104369425,Sandwich Place,973
The Heights,39.13023000000004,-84.52976999999998,5,JBM ELITE TRAINING STUDIO,39.1315960085708,-84.53045523029719,Gym / Fitness Center,163
The Heights,39.13023000000004,-84.52976999999998,5,China Food,39.1287525584896,-84.52559083106007,Chinese Restaurant,396
The Heights,39.13023000000004,-84.52976999999998,5,Rohs Street Cafe,39.12772208576179,-84.52138572047411,Coffee Shop,775
The Heights,39.13023000000004,-84.52976999999998,5,Thai Express,39.127836728537886,-84.52003703080433,Thai Restaurant,881
The Heights,39.13023000000004,-84.52976999999998,5,Chicago Gyros & Dogs,39.12775354943799,-84.51934032547811,Greek Restaurant,941
The Heights,39.13023000000004,-84.52976999999998,5,Izen's Drunken Bento,39.12792733744069,-84.51983235544317,Sushi Restaurant,895
The Heights,39.13023000000004,-84.52976999999998,5,Duttenhofer's Books,39.128076,-84.519899,Bookstore,885
The Heights,39.13023000000004,-84.52976999999998,5,Mac's Pizza Pub,39.1277297,-84.5196153,Bar,920
The Heights,39.13023000000004,-84.52976999999998,5,Deep India,39.12787755198797,-84.51989364793545,Indian Restaurant,892
The Heights,39.13023000000004,-84.52976999999998,5,Krishna,39.12851470656902,-84.51881279382556,Indian Restaurant,965
The Heights,39.13023000000004,-84.52976999999998,5,Chipotle Mexican Grill,39.12829869999999,-84.52055539999999,Mexican Restaurant,824
The Heights,39.13023000000004,-84.52976999999998,5,Smiling Moose Deli,39.12791319320951,-84.51934475218738,Deli / Bodega,936
The Heights,39.13023000000004,-84.52976999999998,5,Riddle Road Market,39.13576918943419,-84.52621958506838,Deli / Bodega,688
The Heights,39.13023000000004,-84.52976999999998,5,Tea n' Bowl,39.127877671193396,-84.51977909577349,Bubble Tea Shop,901
The Heights,39.13023000000004,-84.52976999999998,5,Fuzzy's Taco Shop,39.1276674,-84.5189829,Mexican Restaurant,974
The Heights,39.13023000000004,-84.52976999999998,5,Kung Fu Tea,39.127962,-84.520485,Bubble Tea Shop,840
The Heights,39.13023000000004,-84.52976999999998,5,Fortune Noodle House,39.12852091731811,-84.52066722057039,Noodle House,808
The Heights,39.13023000000004,-84.52976999999998,5,Maki Express,39.127847715881806,-84.51972772091621,Sushi Restaurant,906
The Heights,39.13023000000004,-84.52976999999998,5,Toppers Pizza,39.128469,-84.520278,Pizza Place,842
The Heights,39.13023000000004,-84.52976999999998,5,Clifton Natural Foods,39.12767467202991,-84.51900250804772,Vegetarian / Vegan Restaurant,972
The Heights,39.13023000000004,-84.52976999999998,5,King Wok,39.12789864515407,-84.51953615990217,Chinese Restaurant,921
The Heights,39.13023000000004,-84.52976999999998,5,Red Pepper,39.127994416435605,-84.51958018426946,Chinese Restaurant,914
The Heights,39.13023000000004,-84.52976999999998,5,Jimmy John's,39.12852300189562,-84.51989026446854,Sandwich Place,874
The Heights,39.13023000000004,-84.52976999999998,5,The Rake's End,39.12129317278617,-84.53030602251197,Bar,995
The Heights,39.13023000000004,-84.52976999999998,5,Penn Station East Coast Subs,39.127955381438895,-84.51969405267216,Sandwich Place,906
The Heights,39.13023000000004,-84.52976999999998,5,Mr. India,39.12862031753783,-84.52056253837273,Indian Restaurant,815
The Heights,39.13023000000004,-84.52976999999998,5,White Castle,39.1389204562896,-84.53240632331763,Fast Food Restaurant,993
The Heights,39.13023000000004,-84.52976999999998,5,BoneKrushers,39.12939392396527,-84.53439047343274,Gym / Fitness Center,409
